EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
856381,BARNSTABLE (ZONE), ,10/17/2019,38,High Wind,37.00, ,0,0,0,0,MA,EST-5,MS,142499,Z,22,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,138, , , , ,"In Sagamore Beach there was a sustained wind of 43 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",188
856385,BARNSTABLE (ZONE), ,10/17/2019,39,High Wind,57.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,22,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,139, , , , ,"In Chatham there was a wind gust of 66 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",189
856384,BARNSTABLE (ZONE), ,10/17/2019,39,High Wind,57.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,22,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,139, , , , ,"In Chatham there was a wind gust of 66 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",190
856386,BARNSTABLE (ZONE), ,10/17/2019,40,High Wind,56.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,22,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,140, , , , ,"In Wellfleet there were sustained winds of 65 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",191
856387,SOUTHERN BRISTOL (ZONE), ,10/17/2019,41,High Wind,73.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,20,BOX,0,0,Amateur Radio, , , , , , , , ,10/17/2019,141, , , , ,"In Fairhaven an 84 mph wind gust was reported.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",192
856388,BARNSTABLE (ZONE), ,10/17/2019,43,High Wind,45.00, ,0,0,0,0,MA,EST-5,MS,142499,Z,22,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,143, , , , ,"In Chapin there was a 52 mph sustained wind.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",193
856389,BARNSTABLE (ZONE), ,10/17/2019,43,High Wind,65.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,22,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,143, , , , ,"In Chapin there was a 75 mph wind gust.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",194
856390,BARNSTABLE (ZONE), ,10/17/2019,44,High Wind,42.00, ,0,0,0,0,MA,EST-5,MS,142499,Z,22,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,144, , , , ,"In Chatham there was a sustained wind of 48 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",195
856391,BARNSTABLE (ZONE), ,10/17/2019,45,High Wind,52.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,22,BOX,0,0,AWOS, , , , , , , , ,10/17/2019,145, , , , ,"At Otis AFB there was a wind gust of 60 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",196
856395,NANTUCKET (ZONE), ,10/17/2019,45,High Wind,52.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,24,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,145, , , , ,"In Siasconset there was a wind gust to 60 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",197
856394,SOUTHERN BRISTOL (ZONE), ,10/17/2019,45,High Wind,47.00, ,0,0,0,0,MA,EST-5,MS,142499,Z,20,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,145, , , , ,"In West Island there was a sustained wind of 54 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",198
856393,BARNSTABLE (ZONE), ,10/17/2019,45,High Wind,37.00, ,0,0,0,0,MA,EST-5,MS,142499,Z,22,BOX,0,0,AWOS, , , , , , , , ,10/17/2019,145, , , , ,"At Otis AFB there was a sustained wind of 43 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",199
856392,SOUTHERN BRISTOL (ZONE), ,10/17/2019,45,High Wind,69.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,20,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,145, , , , ,"In West Island there was a wind gust of 79 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",200
856396,BARNSTABLE (ZONE), ,10/17/2019,46,High Wind,47.00, ,0,0,0,0,MA,EST-5,MS,142499,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,10/17/2019,146, , , , ,"In Mashpee there was a sustained wind of 54 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",201
856397,BARNSTABLE (ZONE), ,10/17/2019,47,High Wind,68.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,10/17/2019,147, , , , ,"In Mashpee there was a wind gust of 78 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",202
856398,BARNSTABLE (ZONE), ,10/17/2019,47,High Wind,67.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,22,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,147, , , , ,"In Mashpee there was a wind gust of 77 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",203
856399,SOUTHERN BRISTOL (ZONE), ,10/17/2019,48,High Wind,76.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,20,BOX,0,0,Amateur Radio, , , , , , , , ,10/17/2019,148, , , , ,"In Fairhaven there was a wind gust of 88 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",204
856401,BARNSTABLE (ZONE), ,10/17/2019,48,High Wind,46.00, ,0,0,0,0,MA,EST-5,MS,142499,Z,22,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,148, , , , ,"In West Dennis there was a sustained wind of 53 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",205
856400,BARNSTABLE (ZONE), ,10/17/2019,48,High Wind,58.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,22,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,148, , , , ,"In West Dennis there was a wind gust of 67 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",206
856402,BARNSTABLE (ZONE), ,10/17/2019,50,High Wind,35.00, ,0,0,0,0,MA,EST-5,MS,142499,Z,22,BOX,0,0,AWOS, , , , , , , , ,10/17/2019,150, , , , ,"At the Provincetown Airport there was a sustained wind of 40 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",207
856403,NORTHERN WORCESTER (ZONE), ,10/17/2019,50,Strong Wind,45.00, ,0,0,500,0,MA,EST-5,EG,142499,Z,4,BOX,0,0,Trained Spotter, , , , , , , , ,10/17/2019,150, , , , ,"In Athol there was a tree down on Daniel Shay Hwy and tree down on east bound lane of Rt. 2.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",208
856404,BARNSTABLE (ZONE), ,10/17/2019,53,High Wind,72.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,22,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,153, , , , ,"In Provincetown there was an 83 mph wind gust.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",209
856405,WESTERN PLYMOUTH (ZONE), ,10/17/2019,53,Strong Wind,45.00, ,0,0,500,0,MA,EST-5,EG,142499,Z,18,BOX,0,0,Amateur Radio, , , , , , , , ,10/17/2019,153, , , , ,"In Pembroke there was a tree down on W. Elm St.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",210
856407,NORTHERN WORCESTER (ZONE), ,10/17/2019,55,Strong Wind,45.00, ,0,0,1000,0,MA,EST-5,EG,142499,Z,4,BOX,0,0,Trained Spotter, , , , , , , , ,10/17/2019,155, , , , ,"In Westchester there was a large tree down on Varney St.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",211
856406,SOUTHERN BRISTOL (ZONE), ,10/17/2019,55,Strong Wind,45.00, ,0,0,800,0,MA,EST-5,EG,142499,Z,20,BOX,0,0,Amateur Radio, , , , , , , , ,10/17/2019,155, , , , ,"In Fairhaven there was a tree down on power lines on Rogers St at Spring St.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",212
856408,SOUTHERN PLYMOUTH (ZONE), ,10/17/2019,56,Strong Wind,45.00, ,0,0,1000,0,MA,EST-5,EG,142499,Z,21,BOX,0,0,Amateur Radio, , , , , , , , ,10/17/2019,156, , , , ,"In Mattapoisett there was a large tree and power lines down on Mattapoisett Neck Rd.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",213
858552,EASTERN PLYMOUTH (ZONE), ,10/17/2019,56,High Wind,50.00, ,0,0,800,0,MA,EST-5,EG,142499,Z,19,BOX,0,0,Amateur Radio, , , , , , , , ,10/17/2019,156, , , , ,"In Duxbury there was a large tree down partially blocking west st near the roundabout.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",214
858553,WESTERN MIDDLESEX (ZONE), ,10/17/2019,100,Strong Wind,45.00, ,0,0,500,0,MA,EST-5,EG,142499,Z,5,BOX,0,0,Amateur Radio, , , , , , , , ,10/17/2019,200, , , , ,"In Chlemsford, there was a tree down across Boston Rd.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",215
858554,SOUTHERN BRISTOL (ZONE), ,10/17/2019,100,High Wind,44.00, ,0,0,0,0,MA,EST-5,MS,142499,Z,20,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,200, , , , ,"In Fairhaven, there was a sustained wind of 51 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",216
858555,BARNSTABLE (ZONE), ,10/17/2019,101,High Wind,56.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,22,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,201, , , , ,"In Mashpee there was a 65 mph wind gust.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",217
858556,EASTERN PLYMOUTH (ZONE), ,10/17/2019,104,High Wind,53.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,19,BOX,0,0,ASOS, , , , , , , , ,10/17/2019,204, , , , ,"At the Plymouth Airport there was a wind gust of 61 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",218
858560,EASTERN PLYMOUTH (ZONE), ,10/17/2019,104,High Wind,39.00, ,0,0,0,0,MA,EST-5,MS,142499,Z,19,BOX,0,0,ASOS, , , , , , , , ,10/17/2019,204, , , , ,"At the Plymouth airport a 45 mph sustained wind was reported.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",219
858558,BARNSTABLE (ZONE), ,10/17/2019,104,High Wind,55.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,22,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,204, , , , ,"In Barnstable at Kalmus Beach there was a wind gust of 63 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",220
858557,EASTERN PLYMOUTH (ZONE), ,10/17/2019,104,High Wind,53.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,19,BOX,0,0,ASOS, , , , , , , , ,10/17/2019,204, , , , ,"At the Plymouth Airport there was a wind gust of 61 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",221
858561,EASTERN ESSEX (ZONE), ,10/17/2019,105,High Wind,54.00, ,0,0,0,0,MA,EST-5,MG,142499,Z,7,BOX,0,0,Mesonet, , , , , , , , ,10/17/2019,205, , , , ,"In Rockport there was a wind gust of 62 mph.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",222
858562,SOUTHERN BRISTOL (ZONE), ,10/17/2019,106,Strong Wind,45.00, ,0,0,500,0,MA,EST-5,EG,142499,Z,20,BOX,0,0,Amateur Radio, , , , , , , , ,10/17/2019,206, , , , ,"In Achushnet there was a tree down across Main St.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",223
858563,EASTERN PLYMOUTH (ZONE), ,10/17/2019,112,High Wind,50.00, ,0,0,500,0,MA,EST-5,EG,142499,Z,19,BOX,0,0,Amateur Radio, , , , , , , , ,10/17/2019,212, , , , ,"In Duxbury ther was a tree down on Taylor St.","A powerful coastal storm developed along the NJ coast then moved|northeast across southern New England Wednesday night into Thursday. |This will brought periods of very heavy rain and strong to damaging |winds to the region.",224
